"","log likelihood","AICc","Alpha Peak 1","Alpha Peak 2","Rate Peak 1","Rate Peak 2","Theta Peak 1","Theta Peak 2"
"1",63.3682776910628,-116.631292224231,100,100,0.0595938340901461,0.0595938340901461,0.0253441493068419,-0.0109264262950158
"2",63.281977502798,-116.458691847701,35.1108971764875,35.1108971764875,0.0210798495399121,0.0210798495399121,0.0261550805169259,-0.0111781186701742
"3",63.3944336673792,-116.683604176864,100,100,0.0594615477060613,0.0594615477060613,0.0255695507788845,-0.010761769565713
"4",62.903566056191,-115.701868954487,100,100,0.0619462247893409,0.0619462247893409,0.0258109934378967,-0.00969024691258087
"5",63.1033140491901,-116.101364940485,86.55504648435,86.55504648435,0.0527368966644393,0.0527368966644393,0.0264803625709939,-0.0100800039913728
"6",62.9782699823533,-115.851276806812,100,100,0.0615610039581996,0.0615610039581996,0.0257181608062601,-0.00973526457747583
"7",61.4099776298125,-112.71469210173,100,100,0.0701519646991673,0.0701519646991673,0.024960408420015,-0.00878296844158645
"8",61.7745719699881,-113.443880782081,100,100,0.0680583238347371,0.0680583238347371,0.0284552699450639,-0.00805323832026834
"9",64.8078299732151,-119.510396788535,21.7287974675466,21.7287974675466,0.0114837916239513,0.0114837916239513,0.0350535739505626,-0.0103160618160509
"10",63.1692839476928,-116.233304737491,34.4823998405361,34.4823998405361,0.0208925268818851,0.0208925268818851,0.0282450404452796,-0.0106600644433698
"11",62.6028049970867,-115.100346836279,100,100,0.0635136660234315,0.0635136660234315,0.0248542752506705,-0.0103403652620674
"12",63.1859615773738,-116.266659996853,30.2322302590596,30.2322302590596,0.0183017518947344,0.0183017518947344,0.02909049819936,-0.0100783869287157
"13",61.4373195968216,-112.769376035749,100,100,0.0699929655983002,0.0699929655983002,0.0237342228541781,-0.00980404586997294
"14",64.1695206051636,-118.233778052433,13.584169944069,13.584169944069,0.00757264421866294,0.00757264421866294,0.0312691710866638,-0.0112921220590859
"15",61.8040273000733,-113.502791442252,100,100,0.0678902831928613,0.0678902831928613,0.023845256015019,-0.0100285227557621
"16",63.311654417973,-116.518045678051,50.3829525910599,50.3829525910599,0.0301650690605604,0.0301650690605604,0.0256974118738401,-0.0107005581910056
"17",63.2710459737452,-116.436828789596,93.3320207881733,93.3320207881733,0.0560806039922674,0.0560806039922674,0.0274602935164041,-0.0100069368082854
"18",61.9496456912024,-113.79402822451,100,100,0.0670533979726227,0.0670533979726227,0.0265201996928277,-0.00876659409655635
"19",63.7385545241048,-117.371845890315,100,100,0.057770578536542,0.057770578536542,0.0265293603790543,-0.0110500500811378
"20",63.460902471037,-116.816541784179,84.700142022938,84.700142022938,0.050091278076504,0.050091278076504,0.0259660103620738,-0.0111679786062211
"21",63.1822655712534,-116.259267984612,100,100,0.0605240954838137,0.0605240954838137,0.0284490386996584,-0.00955722799602976
"22",63.4542920251976,-116.803320892501,100,100,0.0591641721214098,0.0591641721214098,0.0284967122411765,-0.0106615068195405
"23",62.9190369758555,-115.732810793816,100,100,0.0618703332810575,0.0618703332810575,0.0256265834508915,-0.0100900397555711
